datetime,state,district_name,market_name,commodity_name,variety,tempmax,tempmin,temp,dew,humidity,precip,windspeed,solarradiation,uvindex,min_price,max_price,modal_price
23-06-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,33,22.9,28,21.3,68.6,0.1,31.5,232.8,8,1000,1400,1200
24-06-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,34,22.4,28.7,20.2,62.8,0,29.5,221.8,8,1000,1200,1100
25-06-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,34,22.5,28.8,19.8,60.9,0,29.5,298.2,10,800,1200,1000
26-06-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,34,22.3,29,19.5,59.5,0,27.7,270.2,9,1000,1200,1100
27-06-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,35,23.8,29.8,20.5,60.1,0,22.3,183.2,6,1000,1200,1100
28-06-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,35,24,28.8,22.4,71,18.566,18.4,142.2,5,800,1200,1000
29-06-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,33,23.6,28,23.3,77.8,20.708,20.5,194.4,6,,,
30-06-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,34,23.6,28.1,23.3,77,16.424,33.5,179.5,6,1000,1200,1100
01-07-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,33,23,28.1,22.1,72.8,1.8,22.3,126,4,1000,1200,1100
02-07-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,34,23.1,28.2,21.9,71,0,24.1,205.8,7,700,1100,900
03-07-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,34,22.3,28.4,20.3,64.2,0,24.1,257.9,9,800,1200,1000
04-07-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,33,22.1,27.8,21,67.9,0.1,27.7,263.4,9,800,1200,1000
05-07-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,32,22.7,27.2,22,74.1,1.9,25.9,236.4,9,1000,1200,1100
06-07-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,30,22.4,25.7,22.6,83.4,2.142,24.1,225,8,,,
07-07-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,22.2,26.2,22.4,80.5,0.714,24.1,177.2,6,800,1200,1000
08-07-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,30,21.6,26,21.3,76.1,0.714,31.5,191,7,800,1200,1000
09-07-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,32,21.6,25.9,21.9,79.6,2.856,30.2,199,7,800,1200,1000
10-07-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,20.6,24.9,22,85.1,19.28,33.5,261.3,9,800,1200,1000
11-07-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,30,20.5,25.1,21.4,81,0.2,38.9,190,6,800,1200,1000
12-07-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,32,20.8,25.8,21.4,78.2,0.1,37.1,230.3,7,,,
13-07-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,29,21,25,22.8,88.3,9,33.5,241.6,8,,,
14-07-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,20.8,26,21.7,78.7,0,35.3,216.9,8,800,1200,1000
15-07-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,30,21.5,25.4,21.7,80.3,0.2,40.7,160.4,5,800,1200,1000
16-07-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,32,21.1,26.5,21.4,74.7,0.2,42.5,227,8,800,1200,1000
17-07-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,32,20.7,26.6,21.1,73.3,0,37.1,244.6,9,1000,1200,1100
18-07-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,20.5,26.4,21.1,73.9,0.1,37.1,222.7,9,1000,1200,1100
19-07-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,20.8,25.8,21.4,77.4,0.4,38.9,230.5,9,1000,1200,1100
20-07-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,32,20.7,26.3,21.4,75.5,0.6,42.5,234.2,8,,,
21-07-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,32,21.5,26.5,21.3,74.4,0.2,37.1,211.3,7,1000,1400,1200
22-07-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,32,22.5,26.4,21.7,76.4,6.426,38.9,245.4,8,1000,1400,1200
23-07-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,32,21.7,26.1,22,79.6,2.142,44.5,223.2,8,1000,1400,1200
24-07-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,32,21.4,26.4,21.1,74.2,0,38.9,237.5,8,1000,1400,1200
25-07-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,33,21.9,26.4,22.8,81.8,1.428,29.5,262.2,9,1200,1400,1300
26-07-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,34,21.9,27.3,23.4,81,4.284,29.5,198.1,8,1000,1400,1200
27-07-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,33,21.4,26.4,22.8,81.4,2.856,27.7,138.9,4,,,
28-07-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,32,22.3,26.5,21.9,77.1,0,29.5,251.5,8,1000,1400,1200
29-07-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,32,22.1,27.3,20.7,69.6,0,42.5,243,8,,,
30-07-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,32,21.6,26.3,21.6,76.2,0.286,40.7,236,9,1000,1200,1100
31-07-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,32,22,26.9,22.1,76.1,0.6,33.5,223.5,9,800,1200,1000
01-08-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,32,22.4,26.2,22.7,82.2,3.57,31.5,208,8,800,1200,1000
02-08-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,32,21.7,26.5,22,77.2,0,31.5,219.8,8,1000,1200,1100
03-08-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,33,22.3,26.5,22.3,79.3,0.071,29.2,186.5,7,,,
04-08-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,22.3,26.1,22.5,81.5,1,34.6,141,4,800,1200,1000
05-08-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,22.3,26.2,22,78.5,0.5,33.5,198.5,7,800,1200,1000
06-08-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,32,21.8,26.7,21.6,74.9,0.2,35.3,226.4,8,800,1200,1000
07-08-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,32,22.3,26.7,21.6,74.6,0,27.7,198.6,7,800,1200,1000
08-08-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,22.4,25.7,22.4,83,4.355,27.7,212.4,7,1000,1200,1100
09-08-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,21.6,26.1,22.4,81.3,0.286,22.3,171.1,6,,,
10-08-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,32,21.6,26.2,22.5,81.3,4.999,27.7,203.9,8,,,
11-08-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,32,22,26.5,22.5,80.2,0.071,29.5,163.8,6,800,1200,1000
12-08-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,22,25.9,21.9,79.7,0.4,31.5,185,8,800,1200,1100
13-08-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,30,21.6,25.7,22.1,81.3,7.855,24.1,181.9,7,800,1200,1000
14-08-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,32,21.4,26.6,21.8,77.2,4.998,24.1,185.6,8,1000,1200,1100
15-08-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,33,21.3,26.9,21.5,74.9,1.5,25.9,117.4,4,,,
16-08-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,32,22.1,26.9,20.7,70.7,0.4,22.3,192.9,8,1000,1300,1200
17-08-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,32,22.3,26.9,21,72,5.2,22.3,180.2,7,,,
18-08-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,22.1,26.2,22.9,83.3,8.355,13,107.6,4,1000,1300,1200
19-08-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,34,21.6,26.4,22.6,82,2.142,20.5,174.9,7,1000,1200,1100
20-08-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,36,22.1,27.4,23,79.9,3.213,13,220.2,7,800,1200,1000
21-08-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,34,22,27.4,23.2,80.5,22.994,24.1,229.1,8,1000,1200,1100
22-08-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,34,23,28.2,23.3,77.3,2.856,18.4,263.8,8,800,1200,1000
23-08-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,33,22.1,27.1,22.9,79.7,1.428,16.6,226,9,,,
24-08-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,32,22.5,27.2,22.5,76.7,1.6,22.3,183.7,6,,,
25-08-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,32,22.3,26.9,22,75.5,0.714,25.9,121.2,4,800,1200,1000
26-08-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,22.1,26.4,21.4,75.1,0,31.5,229.7,9,800,1200,1000
27-08-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,28,21.4,25,21.8,82.6,0.286,31.5,177.2,7,800,1200,1000
28-08-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,29,21.4,25.1,21,78.8,0.2,33.5,186.3,7,800,1200,1000
29-08-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,30,21.3,25.4,21.2,78.3,0.143,37.1,204.9,7,,,
30-08-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,30,21.2,25.5,21.4,78.8,0.8,37.1,249.8,8,800,1000,900
31-08-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,30,21.2,25.7,21.8,80.2,0.714,37.1,280.5,9,,,
01-09-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,30,21.9,25.7,22.2,81.5,0.143,37.1,222.4,8,800,1200,1000
02-09-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,22,26.1,22.3,80.1,0.357,27.7,189.6,7,800,1200,1000
03-09-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,21.4,26.3,22.2,79.3,1.4,24.1,202.4,7,800,1200,1000
04-09-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,30,21.9,26.2,21.4,75.7,0.428,31.5,212.8,9,1000,1400,1200
05-09-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,22.1,26.2,22,78.6,0.4,31.5,224,8,800,1000,900
06-09-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,21.4,25.3,21.8,82,4.999,33.5,243.3,9,1000,1200,1100
07-09-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,22,26.3,22.1,79.3,0.714,27.7,206.6,7,,,
08-09-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,32,21,26.2,20.7,73.9,0,35.3,277.1,10,800,1200,1000
09-09-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,33,20.5,26.7,20.3,70.5,0,27.7,281.5,9,1000,1200,1100
10-09-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,33,20.5,26.5,20,70.5,4.284,27.7,302.9,10,800,1200,1000
11-09-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,33,20.9,27.2,19.9,67.1,0,22.3,276.4,9,1000,1200,1100
12-09-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,33,21.6,27.5,20.1,66.9,0.2,22.3,277.7,10,800,1200,1000
13-09-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,32,21.4,27.2,20.1,66.7,0,25.9,262.3,9,,,
14-09-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,22,26.5,21.3,74.9,2.856,24.1,202.3,8,,,
15-09-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,32,22.2,27,21.6,74.3,3.6,25.9,178.9,6,800,1200,1000
16-09-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,32,21.6,26.4,21.2,74.3,2.8,35.3,237.4,8,800,1200,1000
17-09-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,33,21.8,27.1,22.2,75.4,0.7,25.9,180.6,6,800,1300,1100
18-09-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,21.5,26.4,21,73.7,0,22.3,209.5,7,800,1200,1000
19-09-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,21,26.2,21.7,77.5,0.428,24.1,213.1,7,800,1200,1000
20-09-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,29,21.6,25.8,22.3,82.5,0.2,25.9,183.9,6,1000,1400,1200
21-09-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,30,21.1,25.8,21.9,80.6,1.3,18.4,185.1,7,,,
22-09-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,32,23,27.9,22.6,74.6,16.4,14.8,197.3,7,1000,1400,1200
23-09-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,34,22,28.3,23.3,75.8,56.412,16.6,166.8,6,1000,1200,1100
24-09-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,34,21.6,27,23.3,82.4,24.992,22.3,157.3,6,,,
25-09-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,33,21.6,26.5,23.1,83.9,92.83,22.3,200.6,7,1000,1200,1100
26-09-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,33,21.4,26.9,23.2,82,4.284,14.8,233.7,8,1000,1400,1200
27-09-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,34,22.4,27.7,22.8,77.1,0.8,18.4,218.5,8,1000,1600,1400
28-09-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,33,23.1,27.4,23.7,82.2,5.4,20.5,214,8,,,
29-09-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,33,22.1,26.6,23,82,29.277,18.4,268.2,9,1200,1500,1300
30-09-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,34,22.6,27.4,24.4,85,2.142,18.4,273.4,9,1000,1300,1100
01-10-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,35,22.3,27.7,22.8,77,0.2,18.4,265.3,9,1000,1400,1200
02-10-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,35,20.9,27.6,20.4,69.1,0,16.6,274.4,10,,,
03-10-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,33,22,27.6,21.8,73.6,0,16.6,271.1,9,,,
04-10-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,34,22.5,27.7,22.2,74.3,2,11.2,244.3,8,,,
05-10-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,35,21.5,27.2,22.3,77.4,7.855,14.8,254.4,9,,,
06-10-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,32,21.3,25.6,22.6,85.8,25.706,16.6,213.7,8,,,
07-10-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,32,21.3,25.8,23,85.7,0.286,14.8,137.8,5,1000,1400,1200
08-10-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,21.2,25.7,23.3,87.8,66.124,16.6,177.1,6,,,
09-10-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,32,20.7,26.1,23,84.8,30.704,16.6,220.1,8,1200,1400,1300
10-10-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,32,21.9,27,24,85.2,19.281,20.5,194.8,7,1000,1500,1300
11-10-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,30,22.5,26.5,24.2,87.5,0.7,18.4,201.9,7,,,
12-10-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,32,22.8,27.2,22.6,78.2,0.7,22.3,132.7,5,,,
13-10-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,33,22.3,27.1,21.3,74,0,22.3,267.8,9,1000,1400,1200
14-10-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,34,22.1,27.7,21.1,71,0,9.4,228,8,800,1200,1000
15-10-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,33.1,22.3,26.8,22.8,80.5,2.3,20.5,243,9,1000,1200,1100
16-10-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,33,22.3,27,23.1,81.6,0.6,16.6,278.5,10,1000,1200,1100
17-10-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,32,21.2,25.8,22.5,84.3,0.571,16.6,275.9,9,800,1200,1000
18-10-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,28,21.8,24.5,23.3,93.3,0.643,18.4,227.7,8,1000,1200,1100
19-10-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,28,20.7,24.3,22.9,92.4,2.142,20.5,249.7,9,,,
20-10-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,29,21.5,24.9,22.8,88.9,0.357,22.3,249.8,9,1000,1200,1100
21-10-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,30,21.3,25.4,21.1,79,1,24.1,222.6,8,800,1200,1000
22-10-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,17.9,24.3,21.6,86.6,12.853,20.5,258.8,9,,,
23-10-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,29,20.5,24.1,22.5,91.8,4.284,18.4,227.8,9,800,1200,1000
24-10-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,18.7,25.5,22.7,85.9,0.6,18.4,224,9,,,
25-10-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,30,21.8,25.2,23.3,90.6,29.991,20.5,161.3,6,1000,1200,1100
26-10-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,21,25.1,23.3,90.7,0.5,13,111.1,4,,,
27-10-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,29,20.8,24.8,23.4,92.5,26.635,11.2,96.8,4,1000,1200,1100
28-10-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,21.3,25.5,23,86.9,2.142,9.4,220.6,9,1000,1400,1200
29-10-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,30,20.1,24.9,21.3,81.9,0.6,13,268.5,9,1000,1400,1200
30-10-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,30.1,19.5,24.5,19.3,75.8,0,16.6,239.1,8,1200,1400,1300
31-10-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,30,19,24.3,18.5,73.2,0,16.6,235.9,8,1000,1400,1200
01-11-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,30,21,25.4,20.7,76.8,0.9,16.6,153.1,5,,,
02-11-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,29,18.6,25,21.3,81.1,0.286,13,173,7,,,
03-11-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,29,20.4,24.3,19,73.5,0,14.8,209.5,7,1000,1300,1100
04-11-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,29,18.5,23.3,18,75.5,0,13,152,6,,,
05-11-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,30,17,23.5,16,68.2,0,24.1,159.2,5,800,1200,1000
06-11-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,32,17.1,24.1,16.4,66.9,0,18.4,264.2,9,800,1200,1000
07-11-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,18.9,25.1,16.9,64.5,0,14.8,208.5,8,800,1200,1000
08-11-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,19.4,25.2,16.3,61.4,0,9.4,246.7,9,,,
09-11-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,20.1,25.6,18.2,65.3,0,11.2,227.7,8,,,
10-11-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,32,19.5,25.9,21.1,77.1,0,11.2,234.3,8,800,1200,1000
11-11-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,32,21.6,26.4,21.9,79.1,0.4,16.6,253.3,9,1000,1200,1100
12-11-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,29,21.1,24.5,22.3,88.8,0.286,18.4,176,6,1000,1400,1400
13-11-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,24,20.8,22.7,22.5,98.6,10.711,24.1,104.3,5,1000,1400,1200
14-11-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,30,21.4,24.7,23,90.9,3.57,25.9,180.8,7,1100,1350,1250
15-11-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,21,25,21.9,84.2,0,18.4,244.8,9,1000,1400,1200
16-11-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,17.2,23.7,19.2,78.1,0,22.3,265.8,9,,,
17-11-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,30,18.5,23.8,18.3,74.5,0,22.3,260.3,9,,,
18-11-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,17.6,23.8,19.3,78.9,0,22.3,253.2,9,1000,1400,1200
19-11-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,18.6,24.4,19.6,77.2,0,16.6,253.8,9,1000,1400,1200
20-11-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,29,19.8,24.1,19.5,78.1,0,18.4,261.7,9,1000,1200,1100
21-11-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,19,24,18.9,77.3,0,16.6,184.8,7,1000,1200,1100
22-11-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,20.1,25.3,20.6,77.9,0,14.8,255.1,9,800,1200,1000
23-11-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,32,20.1,24.9,18.3,71.6,0,16.6,225.9,8,,,
24-11-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,18.3,24.2,18.3,73.3,0,13,256.4,9,800,1200,1000
25-11-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,30,19.6,23.7,18.9,77.3,0,14.8,255.9,9,800,1200,1000
26-11-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,30,17,23.3,17.4,72.9,0,13,257.6,9,1000,1200,1100
27-11-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,18.5,23.8,16.8,71,0,14.8,247.5,9,1000,1200,1100
28-11-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,28,17,22.3,15,68,0,11.2,178.8,6,2000,2500,2200
29-11-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,28,18.7,23,16.9,71,0,16.6,179,7,800,1200,1000
30-11-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,28,19,23.2,14.6,60.8,0,18.4,123.7,5,,,
01-12-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,17.4,24,14.2,57.1,0,25.9,208,8,800,1200,1000
02-12-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,30,19.1,23.8,15.7,63,0.1,11.2,223.1,8,1000,1200,1100
03-12-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,14.8,22.6,14,63.3,0,11.2,247.2,9,800,1400,1200
04-12-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,16,22.8,13.8,62.6,0,18.4,263.3,9,800,1400,1200
05-12-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,15,22.3,14.1,66.3,0,13,256.8,9,800,1400,1200
06-12-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,30,16,22.3,16.9,75.7,0,13,220.6,8,800,1200,1000
07-12-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,18.8,24.2,20.3,80.9,0,13,236,8,,,
08-12-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,19.1,24.7,21,82,0,13,213.8,8,1000,1400,1200
09-12-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,20.6,25.5,21.2,79.3,0,11.2,214.2,8,800,1400,1200
10-12-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,31,21.9,25.4,22.7,86.3,1.4,24.1,221.5,8,800,1400,1200
11-12-2014,Karnataka,Bangalore,Binny Mill (F&V),Banana - Green,Banana - Green,30,20.9,25.1,21.7,83,0.2,14.8,213,8,1000,1400,1200
